YEAR,MO,DY,HR,T2M,PS,WS50M,WD50M,RH2M
2020,6,7,5,10.75,98.94,6.87,304.6,95.99
2020,6,7,6,11.01,99.02,6.96,317.2,94.06
2020,6,7,7,11.19,99.12,7.02,329,90.66
2020,6,7,8,11.7,99.22,6.62,334.8,87.05
2020,6,7,9,12.47,99.29,6.18,339,83.13
2020,6,7,10,13.28,99.36,5.8,344,79.72
2020,6,7,11,13.92,99.43,5.56,347.5,76.82
2020,6,7,12,14.33,99.5,5.42,348.7,74.37
2020,6,7,13,14.42,99.56,5.31,348.7,73.31
2020,6,7,14,14.48,99.6,5.11,349.7,72.86
2020,6,7,15,14.48,99.64,4.85,353.3,72.89
2020,6,7,16,14.32,99.69,4.51,359.6,73.39
2020,6,7,17,14.2,99.74,4.14,8.6,73.71
2020,6,7,18,13.7,99.81,3.69,21.1,77.21
2020,6,7,19,12.54,99.88,3.58,38.8,86.41
2020,6,7,20,10.86,99.97,4.1,56.7,91.02
2020,6,7,21,9.95,100.04,4.69,68.6,93.02
2020,6,7,22,9.24,100.09,4.94,75.1,94.06
2020,6,7,23,8.44,100.13,4.91,76,95.28
2020,6,8,0,7.87,100.16,4.67,74.7,95.77
2020,6,8,1,7.65,100.18,4.42,74.1,95.11
2020,6,8,2,7.61,100.2,4.09,77.4,94.01
2020,6,8,3,7.55,100.23,3.65,84.2,93.65
2020,6,8,4,7.62,100.26,3.23,91.4,92.47
2020,6,8,5,8,100.31,2.72,96.5,88.95
2020,6,8,6,8.49,100.35,2.25,101,85.36
2020,6,8,7,9,100.39,1.82,107.9,83.05
2020,6,8,8,9.72,100.41,1.32,117.5,80.46
2020,6,8,9,10.47,100.42,0.81,124.5,78.05
2020,6,8,10,11.26,100.44,0.14,114.8,75.98
2020,6,8,11,12.25,100.44,0.62,320.2,73.19
2020,6,8,12,12.98,100.44,1.18,323.6,70.73
2020,6,8,13,13.76,100.42,1.55,325,67.92
2020,6,8,14,14.28,100.41,1.77,326,65.56
2020,6,8,15,14.69,100.4,1.8,328.4,63.55
2020,6,8,16,14.76,100.39,1.66,331.6,62.59
2020,6,8,17,14.52,100.38,1.37,338.1,62.79
2020,6,8,18,13.92,100.4,0.98,354.8,68.21
2020,6,8,19,12.83,100.43,0.81,37.4,81.04
2020,6,8,20,11.71,100.46,1.26,81.8,82.96
2020,6,8,21,11.16,100.48,1.89,99.5,81.95
2020,6,8,22,10.48,100.5,2.35,107.6,83.87
2020,6,8,23,9.81,100.51,2.8,113.5,87.59
2020,6,9,0,9.17,100.5,3.26,120.8,91.02
2020,6,9,1,8.79,100.47,3.49,128.7,92.66
2020,6,9,2,8.39,100.46,3.5,135.8,93.74
2020,6,9,3,7.91,100.46,3.46,143.7,95.95
2020,6,9,4,7.99,100.47,3.4,152.2,96.03
2020,6,9,5,9.04,100.47,3.21,158.6,91.38
2020,6,9,6,10.36,100.48,3.09,172.4,84.27
2020,6,9,7,11.6,100.48,3.07,185.2,78.54
2020,6,9,8,12.91,100.47,3.03,195.3,72.58
2020,6,9,9,13.79,100.44,2.87,202.7,68.21
2020,6,9,10,14.32,100.43,2.72,211.5,65.99
2020,6,9,11,14.64,100.41,2.7,221.5,64.73
2020,6,9,12,14.77,100.4,2.83,235.4,64.18
2020,6,9,13,14.54,100.38,3.01,250.8,65.22
2020,6,9,14,14.16,100.37,3.27,267.9,66.84
2020,6,9,15,13.65,100.35,3.56,282.8,69.7
2020,6,9,16,13.11,100.33,3.62,294.7,72.71
2020,6,9,17,12.47,100.3,3.41,304,76.69
2020,6,9,18,11.77,100.3,3.29,309.4,82.38
2020,6,9,19,10.99,100.32,3.31,312.2,89.09
2020,6,9,20,9.95,100.33,2.95,314.6,92.89
2020,6,9,21,9.46,100.32,2.19,309.1,92.48
2020,6,9,22,9.07,100.28,1.63,287.5,93.38
2020,6,9,23,8.82,100.25,1.6,260.3,94.52
2020,6,10,0,8.56,100.21,1.94,241.7,95.73
2020,6,10,1,8.4,100.15,2.27,228,96.42
2020,6,10,2,8.22,100.09,2.56,215,97.26
2020,6,10,3,8,100.05,2.8,205.6,98.09
2020,6,10,4,8.31,100.02,3.07,199.2,97.91
2020,6,10,5,9.56,100,3.23,194.3,95.58
2020,6,10,6,10.49,99.97,3.2,201,91.78
2020,6,10,7,11.38,99.93,3.11,207.1,86.95
2020,6,10,8,12.28,99.88,2.88,207.5,82.34
2020,6,10,9,13.07,99.85,2.54,201,78.15
2020,6,10,10,13.72,99.83,2.24,188.7,74.69
2020,6,10,11,14.01,99.8,2.26,173.4,72.88
2020,6,10,12,14.21,99.76,2.47,161.9,72.11
2020,6,10,13,14.32,99.73,2.79,152.7,72.16
2020,6,10,14,14.28,99.69,3.2,142.9,73
2020,6,10,15,14.09,99.65,3.8,134.9,74.36
2020,6,10,16,13.73,99.61,4.49,127.5,76.6
2020,6,10,17,13.31,99.58,5.23,118.7,80.36
2020,6,10,18,12.79,99.58,6.08,112.1,85.39
2020,6,10,19,11.98,99.59,7.24,112,89.39
2020,6,10,20,10.98,99.63,7.85,110.1,93.74
2020,6,10,21,10.45,99.66,8.13,105.5,95.5
2020,6,10,22,10.19,99.69,8.66,99.6,95.81
2020,6,10,23,9.98,99.72,9.17,95.6,96.03
2020,6,11,0,9.9,99.78,10.15,97.1,95.43
2020,6,11,1,9.73,99.85,10.42,95.1,95.01
2020,6,11,2,9.5,99.92,10.05,87.5,94.95
2020,6,11,3,9.2,99.97,9.29,77.8,95.43
2020,6,11,4,9.29,100.03,9.02,68.3,95.58
2020,6,11,5,10.04,100.07,8.99,61.1,94.81
2020,6,11,6,11.05,100.11,10.17,60,92.18
2020,6,11,7,11.91,100.15,11.36,59.1,88.14
2020,6,11,8,12.76,100.17,11.76,56,84.34
2020,6,11,9,13.18,100.18,12.09,54.3,83.21
2020,6,11,10,13.37,100.19,12.5,55.2,82.93
2020,6,11,11,14.57,100.19,12.74,57.4,78.44
2020,6,11,12,16.25,100.18,12.81,57.7,70.67
2020,6,11,13,16.83,100.16,12.99,54.2,66.69
2020,6,11,14,16.03,100.17,13.09,49,67.73
2020,6,11,15,14.41,100.15,12.54,43,73.21
2020,6,11,16,12.93,100.13,11.5,35.9,80.16
2020,6,11,17,11.93,100.09,10.85,29.3,85.81
2020,6,11,18,11.17,100.05,11.06,26.9,89.12
2020,6,11,19,10.64,99.99,11.42,29.2,90.89
2020,6,11,20,10.4,99.94,11.37,34.6,92.19
2020,6,11,21,10.41,99.89,11.08,40.9,92.7
2020,6,11,22,10.51,99.82,10.58,44.7,93.03
2020,6,11,23,10.67,99.75,10.04,47.4,93.84
2020,6,12,0,10.82,99.7,9.7,50.5,94.57
2020,6,12,1,10.89,99.67,9.88,56,94.95
2020,6,12,2,10.87,99.64,9.46,59.3,95.29
2020,6,12,3,10.81,99.61,8.63,59.2,96.01
2020,6,12,4,10.98,99.58,8.21,57.3,95.75
2020,6,12,5,11.44,99.58,7.52,54.2,95.21
2020,6,12,6,12.17,99.57,7.54,54.2,93.96
2020,6,12,7,13.2,99.55,8.33,57.6,91.77
2020,6,12,8,14.36,99.5,8.84,60.1,88.35
2020,6,12,9,15.29,99.44,9.34,60.6,85.52
2020,6,12,10,15.82,99.4,10.29,61.7,84.73
2020,6,12,11,16.02,99.34,11.47,62.8,84.74
2020,6,12,12,16.37,99.29,12.33,64.5,82.31
2020,6,12,13,16.31,99.24,11.97,66.6,80.04
2020,6,12,14,15.58,99.21,11.25,67.3,81.35
2020,6,12,15,15.24,99.17,10.94,66.1,82.29
2020,6,12,16,15.07,99.14,10.57,65.5,83.35
2020,6,12,17,14.82,99.14,9.85,65.9,85.82
2020,6,12,18,14.49,99.16,9.01,67,89.22
2020,6,12,19,13.95,99.17,8.82,68.4,92.6
2020,6,12,20,13.41,99.19,8.45,70.9,95.02
2020,6,12,21,13.09,99.21,8.02,73.2,95.68
2020,6,12,22,12.74,99.21,7.68,73.1,96.08
2020,6,12,23,12.41,99.2,7.55,72.7,96.09
2020,6,13,0,12.02,99.18,7.42,72,96.33
2020,6,13,1,11.65,99.19,7.26,75.8,96.3
2020,6,13,2,11.39,99.2,7.1,81.6,96.34
2020,6,13,3,11.03,99.22,6.79,82,96.53
2020,6,13,4,11.08,99.23,6.49,79.2,95.98
2020,6,13,5,11.72,99.26,6.35,83.6,95
2020,6,13,6,12.39,99.3,5.82,85.2,94.45
2020,6,13,7,13.68,99.34,5.58,89.3,92.89
2020,6,13,8,15.31,99.37,5.6,96.9,88.44
2020,6,13,9,16.97,99.39,5.68,104.1,81.6
2020,6,13,10,18.52,99.41,5.67,109.4,74.17
2020,6,13,11,19.56,99.43,5.75,114,69.25
2020,6,13,12,20.18,99.45,5.94,117.6,66.51
2020,6,13,13,20.52,99.46,6.13,119.1,64.68
2020,6,13,14,20.66,99.47,6.35,119.4,63.61
2020,6,13,15,20.61,99.48,6.55,119,63.23
2020,6,13,16,20.38,99.5,6.72,119,63.81
2020,6,13,17,19.87,99.53,6.42,118.5,67.52
2020,6,13,18,18.97,99.57,6.1,114.6,75.97
2020,6,13,19,17.45,99.61,6.65,110.3,84.57
2020,6,13,20,16.09,99.67,7.4,108.1,88.88
2020,6,13,21,15.49,99.71,7.7,108.3,91.32
2020,6,13,22,14.99,99.74,7.62,109.2,93.02
2020,6,13,23,14.34,99.74,7.3,109.4,94.98
2020,6,14,0,13.6,99.74,6.9,108.1,96.81
2020,6,14,1,13.07,99.76,6.77,106.6,97.39
2020,6,14,2,12.64,99.76,6.55,103.9,97.57
2020,6,14,3,12.23,99.76,6.37,99.6,97.79
2020,6,14,4,12.32,99.78,6.23,94.1,96.22
2020,6,14,5,12.99,99.8,5.75,92.4,93.7
2020,6,14,6,14.23,99.83,5.63,92.3,90.08
2020,6,14,7,15.72,99.87,5.93,94.6,83.82
2020,6,14,8,17.05,99.9,6.17,98.3,77.69
2020,6,14,9,18.1,99.91,6.21,101.2,73.94
2020,6,14,10,18.88,99.92,6.01,103.9,72.3
2020,6,14,11,19.53,99.92,5.75,106,71.32
2020,6,14,12,19.84,99.91,5.54,108,70.78
2020,6,14,13,19.99,99.9,5.4,109.6,69.98
2020,6,14,14,19.79,99.88,5.06,111.5,70.15
2020,6,14,15,19.53,99.87,4.66,115,71.21
2020,6,14,16,19.25,99.86,4.15,119.5,73.03
2020,6,14,17,18.85,99.87,3.6,122.4,76.12
2020,6,14,18,18.23,99.91,3.26,121.7,81.52
2020,6,14,19,17.13,99.94,3.13,118,89.51
2020,6,14,20,15.83,99.97,3.33,113.6,91.79
2020,6,14,21,15.2,99.99,3.56,110.7,93.02
2020,6,14,22,14.8,99.99,3.76,110.2,94.51
2020,6,14,23,14.36,99.99,3.92,112.6,95.68
2020,6,15,0,13.97,99.99,4.02,115.8,96.73
2020,6,15,1,13.6,99.99,3.93,119.2,97.46
2020,6,15,2,13.28,100,3.66,121.5,97.65
2020,6,15,3,13.06,100.01,3.19,121.1,97.28
2020,6,15,4,13.22,100.03,2.88,117.5,96.08
2020,6,15,5,13.72,100.06,2.64,113.7,94.85
2020,6,15,6,14.26,100.08,2.31,110.2,92.57
2020,6,15,7,15.4,100.08,2.18,110.9,89.1
2020,6,15,8,16.8,100.09,2.08,112.6,84.23
2020,6,15,9,17.89,100.07,1.8,119.3,79.92
2020,6,15,10,19.07,100.06,1.64,133.5,75.08
2020,6,15,11,20.08,100.04,1.46,149.9,69.76
2020,6,15,12,20.31,100.04,1.29,162,66.77
2020,6,15,13,20.29,100.03,1.01,176.6,66.38
2020,6,15,14,20.33,100.03,0.73,186.3,66.48
2020,6,15,15,20.1,100.02,0.51,180,67.36
2020,6,15,16,19.89,100.01,0.42,180,68.72
2020,6,15,17,19.43,100.01,0.37,191,71.06
2020,6,15,18,18.75,100.02,0.32,208.2,75.69
2020,6,15,19,17.62,100.03,0.28,265.9,83.71
2020,6,15,20,16.05,100.06,0.44,338.7,86.15
2020,6,15,21,14.91,100.07,0.65,27.3,89.88
2020,6,15,22,14.16,100.07,0.92,52.5,92.87
2020,6,15,23,13.59,100.06,1.1,62.3,95.04
2020,6,16,0,13.15,100.04,1.18,59.5,96.52
2020,6,16,1,12.7,100,1.34,56,98.18
2020,6,16,2,12.27,99.97,1.65,60.6,99.52
2020,6,16,3,11.88,99.95,2,70.1,100
2020,6,16,4,12.2,99.95,2.42,79.5,98.72
2020,6,16,5,13.46,99.95,2.47,84.9,94.61
2020,6,16,6,14.72,99.96,2.28,87.7,90.13
2020,6,16,7,16.29,99.97,2.46,93.7,84.76
2020,6,16,8,17.64,99.96,2.55,100.2,80.39
2020,6,16,9,18.71,99.93,2.38,105.3,76.9
2020,6,16,10,19.48,99.9,2.08,108.2,72.72
2020,6,16,11,19.46,99.88,1.67,105.3,70.27
2020,6,16,12,19.34,99.88,1.39,93.3,70.37
2020,6,16,13,19.41,99.87,1.33,73.3,71.26
2020,6,16,14,19.39,99.86,1.39,56.4,72.11
2020,6,16,15,19.24,99.84,1.58,50.4,73.27
2020,6,16,16,18.95,99.81,1.72,47.1,76.18
2020,6,16,17,18.5,99.8,1.82,46.6,79.98
2020,6,16,18,17.86,99.79,1.97,50.6,84.8
2020,6,16,19,16.96,99.8,2.24,55.2,91.17
2020,6,16,20,15.9,99.82,2.84,64.2,93.96
2020,6,16,21,15.25,99.82,3.52,72,95.58
2020,6,16,22,14.66,99.83,4.16,80.2,96.63
2020,6,16,23,14.11,99.82,4.84,85.4,97.17
2020,6,17,0,13.49,99.8,5.2,89.7,97.46
2020,6,17,1,12.83,99.77,5.34,91.7,97.76
2020,6,17,2,12.15,99.75,5.43,91.5,97.95
2020,6,17,3,11.59,99.74,5.51,93.1,98.15
2020,6,17,4,11.92,99.74,5.33,96.9,96.94
2020,6,17,5,12.93,99.76,4.41,101.2,94.98
2020,6,17,6,14.04,99.78,3.58,107.4,93.42
2020,6,17,7,15.44,99.8,3.5,120.7,89.53
2020,6,17,8,16.76,99.82,3.29,131.9,84.97
2020,6,17,9,18.18,99.8,2.76,137.9,79.33
2020,6,17,10,19.21,99.78,2.43,131.8,73.94
2020,6,17,11,19.71,99.78,2.62,121.6,70.23
2020,6,17,12,19.98,99.78,3.11,116.2,68.24
2020,6,17,13,20.04,99.77,3.6,117.5,67.91
2020,6,17,14,19.76,99.76,3.74,119.9,69.44
2020,6,17,15,19.18,99.76,3.61,118.1,73.41
2020,6,17,16,18.65,99.75,3.53,112.6,78.6
2020,6,17,17,18.34,99.75,3.69,106.5,81.95
2020,6,17,18,17.73,99.76,3.84,101.3,86.65
2020,6,17,19,16.84,99.78,4.21,97.1,93
2020,6,17,20,15.83,99.82,4.97,93.8,95.7
2020,6,17,21,15.21,99.83,5.58,91.1,96.93
2020,6,17,22,14.63,99.84,5.93,89.5,97.4
2020,6,17,23,14.02,99.82,6.09,87.4,97.35
2020,6,18,0,13.3,99.8,5.96,83.1,97.32
2020,6,18,1,12.71,99.75,5.79,77.5,97.11
2020,6,18,2,12.22,99.71,5.68,73.3,96.69
2020,6,18,3,11.88,99.68,5.52,70.3,96.46
2020,6,18,4,11.92,99.66,5.22,65.9,95.84
2020,6,18,5,12.2,99.64,4.9,63.2,94.96
2020,6,18,6,12.6,99.63,4.42,60.1,94.23
2020,6,18,7,13.05,99.64,4.7,61.8,92.55
2020,6,18,8,13.31,99.64,5.12,62.9,90.78
2020,6,18,9,13.49,99.63,5.67,58.6,89.61
2020,6,18,10,13.74,99.6,6.27,49.7,87.93
2020,6,18,11,14.08,99.53,6.69,40.7,85.86
2020,6,18,12,14.15,99.47,7.11,38.9,84.92
2020,6,18,13,14.09,99.43,7.25,42.4,85.91
2020,6,18,14,14.24,99.37,6.79,48.2,87.46
2020,6,18,15,14.77,99.32,6.07,58.7,88.04
2020,6,18,16,15.34,99.28,5.17,72.1,88.1
2020,6,18,17,15.64,99.27,4.42,87.5,88.53
2020,6,18,18,15.52,99.28,4.26,104.9,89.94
2020,6,18,19,14.7,99.3,4.56,121.3,93.52
2020,6,18,20,12.72,99.37,5.3,130.5,97.64
2020,6,18,21,11.64,99.4,5.83,130.1,99.11
2020,6,18,22,11.11,99.4,6.21,122.1,99.42
2020,6,18,23,10.81,99.39,6.66,115.1,99.95
2020,6,19,0,10.82,99.36,7.05,114.8,99.73
2020,6,19,1,11.03,99.33,7.09,118.1,98.8
2020,6,19,2,11.02,99.32,7.07,124.3,98.25
2020,6,19,3,10.93,99.3,7.06,130.6,97.74
2020,6,19,4,11.14,99.31,6.71,136.6,96.74
2020,6,19,5,11.78,99.32,5.86,140.7,95.26
2020,6,19,6,12.86,99.33,5.81,151,92.14
2020,6,19,7,14.05,99.34,5.73,159.4,86.06
2020,6,19,8,15.12,99.35,5.37,166.4,80.13
2020,6,19,9,15.84,99.35,5.05,174.1,77.21
2020,6,19,10,16.62,99.35,5.08,183.4,75.47
2020,6,19,11,17.25,99.35,5.64,195.8,73.8
2020,6,19,12,17.25,99.38,6.63,210.2,73.98
2020,6,19,13,16.68,99.42,7.81,222.1,76.4
2020,6,19,14,15.72,99.48,8.97,230.5,79.69
2020,6,19,15,14.82,99.56,9.72,235.8,81.68
2020,6,19,16,14.27,99.63,9.79,239.1,81.77
2020,6,19,17,13.86,99.7,9.29,240.5,81.94
2020,6,19,18,13.5,99.79,8.28,240,83.23
2020,6,19,19,12.96,99.85,7.16,237.2,87.13
2020,6,19,20,11.88,99.93,6.78,231.9,92.35
2020,6,19,21,11.32,99.98,6.68,225.9,95.18
2020,6,19,22,10.95,100.01,6.7,219.8,97.94
2020,6,19,23,10.61,100.03,6.88,215.7,100
2020,6,20,0,10.3,100.05,7.14,215.8,100
2020,6,20,1,10,100.07,7.02,216,100
2020,6,20,2,9.77,100.1,6.85,216.2,100
2020,6,20,3,9.51,100.12,6.66,214.9,100
2020,6,20,4,10.01,100.15,6.32,211,98.85
2020,6,20,5,11.36,100.17,5.59,206.7,93.32
2020,6,20,6,12.59,100.19,5.52,209.6,88.37
2020,6,20,7,14.02,100.21,5.46,208.1,81.61
2020,6,20,8,15.56,100.22,5.47,204.3,73.17
2020,6,20,9,16.88,100.2,5.64,200.6,66.67
2020,6,20,10,17.81,100.18,5.92,197.8,63.24
2020,6,20,11,18.37,100.17,6.18,196.1,62.78
2020,6,20,12,18.72,100.14,6.39,194.7,63.61
2020,6,20,13,19.04,100.1,6.59,191,64.49
2020,6,20,14,19.26,100.04,6.95,184.9,64.79
2020,6,20,15,19.3,99.98,7.26,181.8,65.3
2020,6,20,16,19.1,99.94,7.22,179,67.31
2020,6,20,17,18.44,99.91,6.83,175,73.27
2020,6,20,18,17.45,99.9,6.86,169.8,82.11
2020,6,20,19,16.53,99.89,7.79,168.7,86.61
2020,6,20,20,15.65,99.88,8.49,169.5,89.2
2020,6,20,21,14.91,99.85,8.9,168.2,90.34
2020,6,20,22,14.15,99.8,9.47,167.7,91.01
2020,6,20,23,13.46,99.74,9.9,168.2,91.94
2020,6,21,0,13.02,99.65,10.59,167.4,92.85
2020,6,21,1,12.65,99.58,11.81,168.7,91.49
2020,6,21,2,12.24,99.53,12.62,172,91.27
2020,6,21,3,12.19,99.49,12.22,174.5,92.87
2020,6,21,4,12.42,99.46,11.01,181,93.98
2020,6,21,5,12.96,99.47,9.01,194,93.79
2020,6,21,6,13.88,99.51,8.07,213,90.06
2020,6,21,7,14.8,99.56,8.31,228,81.88
2020,6,21,8,15.64,99.59,8.58,230.7,73.32
2020,6,21,9,16.37,99.64,8.92,231.4,69.5
2020,6,21,10,17.04,99.66,9.25,233.4,68.91
2020,6,21,11,17.57,99.68,9.64,235.9,67.52
2020,6,21,12,17.84,99.73,10.16,239.1,66.02
2020,6,21,13,17.82,99.79,10.68,242.8,64.98
2020,6,21,14,17.51,99.87,10.93,246.3,64.32
2020,6,21,15,17.15,99.94,10.82,249.5,64.47
2020,6,21,16,16.84,100.01,10.44,252.4,65.38
2020,6,21,17,16.29,100.06,9.8,255,67.49
2020,6,21,18,15.48,100.13,8.26,255.5,72.94
2020,6,21,19,14.23,100.2,6.98,250.5,82.55
2020,6,21,20,12.27,100.29,6.54,242.1,92.68
2020,6,21,21,11.24,100.37,6.73,234.5,97.37
2020,6,21,22,10.75,100.43,7.07,230.9,99.17
2020,6,21,23,10.27,100.48,7.07,229.6,100
2020,6,22,0,9.77,100.51,6.8,227.9,100
2020,6,22,1,9.54,100.53,6.64,223.2,100
2020,6,22,2,9.31,100.55,6.8,218,100
2020,6,22,3,8.93,100.57,6.74,211.5,100
2020,6,22,4,9.52,100.58,6.37,201.3,99.49
2020,6,22,5,10.68,100.6,5.88,194.5,92.82
2020,6,22,6,12.16,100.62,6.52,196.4,83.71
2020,6,22,7,13.71,100.63,7.61,196.4,73.5
2020,6,22,8,14.97,100.62,8.46,194.3,67.08
2020,6,22,9,16.13,100.6,9.18,192.8,63.91
2020,6,22,10,17.24,100.56,9.78,194.6,61.98
2020,6,22,11,18.14,100.54,10.12,197.7,61.7
2020,6,22,12,19.01,100.51,10.24,201,62.7
2020,6,22,13,19.63,100.49,10.17,202.9,64.51
2020,6,22,14,20.08,100.47,9.96,202.4,66.32
2020,6,22,15,20.29,100.43,9.91,200.4,67.65
2020,6,22,16,20.1,100.4,9.96,198.4,69.31
2020,6,22,17,19.51,100.39,9.83,197.6,72.03
2020,6,22,18,18.62,100.4,9.79,198,75.26
2020,6,22,19,17.33,100.44,9.54,197.8,79.72
2020,6,22,20,16.01,100.48,9.17,194.5,84.18
2020,6,22,21,14.95,100.5,8.94,191.8,87.5
2020,6,22,22,14.04,100.51,8.58,189.7,90.52
2020,6,22,23,13.43,100.5,8.04,188.3,92.51
2020,6,23,0,13,100.5,7.65,190.2,93.97
2020,6,23,1,12.71,100.5,7.25,188.8,95.01
2020,6,23,2,12.55,100.51,7.18,191.1,95.59
2020,6,23,3,12.57,100.54,7.31,194.8,95.6
2020,6,23,4,12.83,100.57,7.14,194.8,94.77
2020,6,23,5,13.5,100.59,6.38,188.8,92.69
2020,6,23,6,14.77,100.62,6.42,190.6,89.2
2020,6,23,7,16.44,100.66,6.85,197.2,84.71
2020,6,23,8,18.04,100.67,7.29,203.9,79.95
2020,6,23,9,19.12,100.67,7.26,205.5,76.1
2020,6,23,10,19.68,100.67,7.02,202.7,74.61
2020,6,23,11,20.16,100.67,6.85,198.2,73.84
2020,6,23,12,20.75,100.66,6.85,194.3,72.23
2020,6,23,13,21.11,100.65,6.92,190.7,70.26
2020,6,23,14,21.47,100.63,6.98,187.8,67.59
2020,6,23,15,21.72,100.6,6.99,185.2,64.89
2020,6,23,16,21.79,100.55,6.95,182.4,63.54
2020,6,23,17,21.53,100.52,6.22,180.2,66.9
2020,6,23,18,20.81,100.5,5.29,178.4,76.52
2020,6,23,19,19.15,100.5,5.23,178.4,87.53
2020,6,23,20,17.15,100.53,5.48,181.6,92.2
2020,6,23,21,16.38,100.55,5.47,187,95.81
2020,6,23,22,15.86,100.56,5.32,190,98.97
2020,6,23,23,15.29,100.57,5.33,189,100
2020,6,24,0,14.67,100.58,5.47,185.9,100
2020,6,24,1,14.06,100.58,5.65,181.6,100
2020,6,24,2,13.46,100.57,5.87,175.7,100
2020,6,24,3,12.93,100.56,6.11,171.6,100
2020,6,24,4,13.52,100.56,6.06,169.2,99.86
2020,6,24,5,15.17,100.56,5.08,165.2,90.58
2020,6,24,6,16.4,100.57,3.67,156.4,85.7
2020,6,24,7,18.55,100.58,3.52,163.2,76.32
2020,6,24,8,20.59,100.58,3.74,173.6,67.04
2020,6,24,9,22.1,100.58,3.49,172.4,62.91
2020,6,24,10,23.31,100.57,3.43,166.9,60.96
2020,6,24,11,24.27,100.56,3.54,161.9,60.05
2020,6,24,12,24.99,100.54,3.67,158.6,59.52
2020,6,24,13,25.53,100.51,3.8,156.1,59.04
2020,6,24,14,25.84,100.49,3.92,154.3,58.86
2020,6,24,15,25.83,100.47,4.03,151.5,59.69
2020,6,24,16,25.67,100.44,4.06,147,61.21
2020,6,24,17,25.3,100.43,4.16,139.7,64.98
2020,6,24,18,24.32,100.43,4.42,130.3,69.93
2020,6,24,19,22.12,100.44,4.91,115.2,83.52
2020,6,24,20,19.95,100.47,6.64,108.2,87.9
2020,6,24,21,19.05,100.49,7.94,110,91.82
2020,6,24,22,18.21,100.49,8.18,113.6,94.35
2020,6,24,23,17.14,100.49,7.84,114.3,95.72
2020,6,25,0,15.97,100.46,7.53,112.1,96.69
2020,6,25,1,15.08,100.43,7.42,108.6,96.2
2020,6,25,2,14.48,100.4,7.45,105.4,95.33
2020,6,25,3,14.07,100.36,7.5,104.4,95.37
2020,6,25,4,14.51,100.32,7.32,104.4,92.84
2020,6,25,5,15.69,100.29,6.4,103.6,88.62
2020,6,25,6,17.51,100.27,5.68,102,83.53
2020,6,25,7,19.82,100.25,5.68,102.8,78.46
2020,6,25,8,22.21,100.22,6.91,113,69.21
2020,6,25,9,23.71,100.21,7.78,115.3,63.46
2020,6,25,10,24.56,100.18,8.54,116.7,59.21
2020,6,25,11,25.07,100.15,8.69,117.4,57.72
2020,6,25,12,25.4,100.1,8.41,117.8,57.4
2020,6,25,13,25.6,100.04,7.96,118.5,57.36
2020,6,25,14,25.61,99.99,7.56,119.3,57.97
2020,6,25,15,25.44,99.93,7.32,119.9,59.2
2020,6,25,16,25.11,99.87,7,118.1,62.23
2020,6,25,17,24.44,99.83,6.75,112.4,68.25
2020,6,25,18,23.2,99.79,7.4,107.5,75.23
2020,6,25,19,21.47,99.76,8.62,107.8,80.53
2020,6,25,20,19.89,99.75,9.4,111.4,84.13
2020,6,25,21,18.94,99.74,9.43,116,87.08
2020,6,25,22,18.28,99.72,9.06,121.1,89.61
2020,6,25,23,17.81,99.68,8.41,125.1,91.25
2020,6,26,0,17.45,99.62,7.99,131.3,91.63
2020,6,26,1,17.15,99.56,7.55,137.7,91.71
2020,6,26,2,16.69,99.5,6.76,139.3,92.96
2020,6,26,3,16.24,99.45,6.14,136.8,94.25
2020,6,26,4,16.11,99.4,5.74,132.2,94.04
2020,6,26,5,16.3,99.37,5.33,126.5,92.37
2020,6,26,6,16.74,99.33,4.8,119.4,89.37
2020,6,26,7,17.64,99.29,4.64,119.7,86.18
2020,6,26,8,19.09,99.28,5.34,129,82.67
2020,6,26,9,20.3,99.28,5.9,138.1,79.06
2020,6,26,10,21.88,99.24,6.19,151.9,73.22
2020,6,26,11,23.55,99.19,6.74,163.8,67.38
2020,6,26,12,24.15,99.14,6.5,171.8,67.2
2020,6,26,13,24.39,99.1,6.34,180.1,68.41
2020,6,26,14,24.25,99.07,6.48,190.4,68.97
2020,6,26,15,23.66,99.06,6.7,203,70.16
2020,6,26,16,22.76,99.05,6.59,216.8,71.98
2020,6,26,17,21.49,99.04,5.95,230.9,74.77
2020,6,26,18,19.94,99.04,5.08,245.2,79.37
2020,6,26,19,18.19,99.06,4.26,260.4,86.06
2020,6,26,20,16.28,99.07,3.44,277.2,90.93
2020,6,26,21,15.08,99.07,2.64,293,91.41
2020,6,26,22,14.23,99.06,1.7,309,92.49
2020,6,26,23,13.44,99.04,0.35,346.8,95.3
2020,6,27,0,13.05,98.99,1.59,134.2,96.66
2020,6,27,1,13.05,98.9,3.41,141.3,96.58
2020,6,27,2,12.69,98.8,5.06,144.1,98.78
2020,6,27,3,12.63,98.72,6.53,146.4,99.2
2020,6,27,4,13.16,98.67,7.12,146.3,95.97
2020,6,27,5,13.69,98.61,7.42,150.8,93.85
2020,6,27,6,14.2,98.57,8.59,163,92.88
2020,6,27,7,14.81,98.53,8.42,169.2,91.76
2020,6,27,8,15.69,98.49,8.38,176.9,87.29
2020,6,27,9,16.96,98.43,8.48,184.4,80.3
2020,6,27,10,18.23,98.37,8.89,190.8,74.37
2020,6,27,11,18.89,98.32,9.31,195.6,70.67
